PHI,PHI vs. CLE,04/17/2007,L,5,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,2,0,0.0
PHI,PHI @ DET,04/15/2007,W,27,16,8,10,80.0,0,0,-,0,0,-,3,5,8,1,0,0,0,2,13,27.1
PHI,PHI vs. ORL,04/14/2007,L,30,11,5,7,71.4,0,0,-,1,1,100,2,4,6,0,0,0,2,4,-19,16.2
PHI,PHI @ BOS,04/11/2007,W,39,20,8,13,61.5,0,0,-,4,9,44.4,3,4,7,1,1,0,0,2,16,32.9
PHI,PHI vs. IND,04/10/2007,W,26,7,3,4,75.0,0,0,-,1,2,50.0,3,5,8,0,0,0,1,4,0,15.6
PHI,PHI vs. ATL,04/08/2007,W,23,5,1,4,25.0,0,0,-,3,4,75.0,2,0,2,2,0,1,0,3,-13,13.4
PHI,PHI vs. TOR,04/06/2007,L,25,6,3,4,75.0,0,0,-,0,1,0.0,1,9,10,0,0,0,0,3,-12,18.0
PHI,PHI @ NYK,04/04/2007,W,32,12,6,7,85.7,0,0,-,0,3,0.0,0,2,2,0,0,1,2,1,14,15.4
PHI,PHI @ NJN,03/31/2007,L,23,2,1,3,33.3,0,0,-,0,2,0.0,4,3,7,0,0,1,1,4,3,12.4
PHI,PHI vs. BOS,03/30/2007,W,31,4,2,8,25.0,0,0,-,0,1,0.0,2,5,7,0,0,1,3,2,-9,12.4
PHI,PHI @ WAS,03/28/2007,L,32,11,5,10,50.0,0,0,-,1,4,25.0,4,5,9,1,0,1,2,5,-1,24.3
PHI,PHI @ MIA,03/24/2007,W,37,7,2,5,40.0,0,0,-,3,5,60.0,2,4,6,1,0,2,2,6,-4,19.7
PHI,PHI vs. CHA,03/23/2007,W,20,12,4,4,100,0,0,-,4,4,100,2,7,9,2,0,1,4,1,10,24.8
PHI,PHI @ DET,03/20/2007,L,19,2,0,2,0.0,0,0,-,2,2,100,0,1,1,0,0,1,1,2,-16,5.2
PHI,PHI vs. HOU,03/18/2007,L,37,2,0,3,0.0,0,0,-,2,2,100,0,4,4,0,1,0,0,2,-48,9.8
PHI,PHI vs. UTA,03/16/2007,W,37,7,3,8,37.5,0,0,-,1,2,50.0,5,6,11,0,0,3,2,2,-2,27.2
PHI,PHI vs. CHI,03/14/2007,L,32,9,4,4,100,0,0,-,1,1,100,1,4,5,0,1,0,2,2,-3,16.0
PHI,PHI @ ATL,03/13/2007,L,18,5,1,4,25.0,0,0,-,3,4,75.0,2,0,2,0,0,1,0,3,-20,10.4
PHI,PHI @ IND,03/10/2007,W,30,8,4,7,57.1,0,0,-,0,2,0.0,1,2,3,0,0,2,0,2,6,17.6
PHI,PHI vs. LAL,03/09/2007,W,32,9,2,4,50.0,0,0,-,5,8,62.5,0,5,5,1,0,0,0,1,1,16.5
PHI,PHI vs. SEA,03/07/2007,W,32,13,6,7,85.7,0,0,-,1,5,20.0,5,3,8,0,1,1,0,1,6,28.6
PHI,PHI vs. NJN,03/04/2007,W,26,6,3,6,50.0,0,0,-,0,2,0.0,2,4,6,0,0,0,2,1,7,11.2
PHI,PHI vs. MEM,03/02/2007,W,32,8,4,6,66.7,0,0,-,0,2,0.0,2,5,7,0,0,3,5,2,-7,20.4
PHI,PHI vs. PHX,02/28/2007,W,26,8,3,6,50.0,0,0,-,2,2,100,2,7,9,1,1,0,2,2,-1,21.3
PHI,PHI vs. SAC,02/26/2007,W,29,4,2,7,28.6,0,0,-,0,0,-,3,4,7,1,1,1,0,2,-4,19.9
PHI,PHI @ MIL,02/24/2007,L,28,0,0,1,0.0,0,0,-,0,0,-,0,3,3,0,0,1,4,3,-23,2.6
PHI,PHI @ CHA,02/23/2007,L,33,14,6,7,85.7,0,0,-,2,6,33.3,1,5,6,0,0,1,0,1,-17,24.2
PHI,PHI vs. NYK,02/21/2007,W,31,11,4,7,57.1,0,0,-,3,4,75.0,3,6,9,1,0,0,0,1,0,23.3
PHI,PHI vs. DAL,02/11/2007,L,16,7,3,6,50.0,0,0,-,1,2,50.0,2,1,3,0,0,0,0,2,-20,10.6
PHI,PHI vs. LAC,02/09/2007,L,22,2,1,4,25.0,0,0,-,0,0,-,2,2,4,0,0,0,2,2,-2,4.8
PHI,PHI vs. CHA,02/07/2007,W,28,10,5,8,62.5,0,0,-,0,0,-,1,7,8,1,0,2,3,1,5,24.1
PHI,PHI vs. NJN,02/05/2007,W,38,13,5,8,62.5,0,0,-,3,4,75.0,1,4,5,0,0,1,0,0,-7,22.0
PHI,PHI vs. GSW,02/02/2007,L,5,0,0,2,0.0,0,0,-,0,2,0.0,0,2,2,0,0,0,0,0,-5,2.4
PHI,PHI @ NOK,01/31/2007,W,32,12,4,9,44.4,0,0,-,4,5,80.0,6,4,10,0,0,1,0,0,3,27.0
PHI,PHI @ HOU,01/29/2007,L,18,0,0,4,0.0,0,0,-,0,0,-,2,4,6,1,0,1,1,3,-16,10.7
PHI,PHI @ ATL,01/27/2007,W,32,15,7,9,77.8,0,0,-,1,2,50.0,1,0,1,1,1,2,1,4,3,25.7
PHI,PHI vs. CLE,01/26/2007,L,24,12,6,8,75.0,0,0,-,0,2,0.0,1,1,2,0,1,2,0,2,-3,23.4
PHI,PHI @ CLE,01/24/2007,W,49,11,4,7,57.1,0,0,-,3,4,75.0,4,5,9,3,1,1,1,4,-1,31.3
PHI,PHI vs. NOK,01/23/2007,W,30,7,3,4,75.0,0,0,-,1,2,50.0,2,5,7,1,1,1,3,1,1,19.9
PHI,PHI vs. SAS,01/21/2007,L,30,10,5,14,35.7,0,0,-,0,0,-,6,9,15,0,0,3,0,2,-7,37.0
PHI,PHI vs. MIA,01/19/2007,W,23,6,3,7,42.9,0,0,-,0,0,-,2,5,7,1,1,1,0,3,-6,21.9
PHI,PHI @ MEM,01/17/2007,L,31,5,1,2,50.0,0,0,-,3,8,37.5,0,4,4,1,0,2,0,2,4,17.3
PHI,PHI vs. TOR,01/15/2007,L,14,4,2,5,40.0,0,0,-,0,0,-,1,1,2,0,0,0,0,2,-7,6.4
PHI,PHI @ CHA,01/13/2007,L,12,2,1,2,50.0,0,0,-,0,2,0.0,0,0,0,0,0,0,1,1,-14,1.0
PHI,PHI @ MIN,01/05/2007,L,20,4,2,3,66.7,0,0,-,0,0,-,1,2,3,1,0,1,1,1,0,11.1
PHI,PHI @ UTA,01/03/2007,L,17,0,0,0,-,0,0,-,0,0,-,1,4,5,0,0,1,2,2,-1,7.0
PHI,PHI @ DEN,01/02/2007,W,20,13,5,6,83.3,0,0,-,3,4,75.0,5,2,7,0,0,2,2,3,9,25.4
PHI,PHI @ LAL,12/31/2006,L,14,2,1,3,33.3,0,0,-,0,2,0.0,1,3,4,1,1,2,1,2,-13,16.3
PHI,PHI @ POR,12/29/2006,W,12,2,1,1,100,0,0,-,0,0,-,1,1,2,0,0,1,1,3,3,6.4
PHI,PHI @ SAC,12/27/2006,L,22,9,4,4,100,0,0,-,1,2,50.0,0,1,1,0,0,1,1,1,-23,12.2
PHI,PHI vs. NYK,12/23/2006,W,9,7,2,4,50.0,0,0,-,3,4,75.0,0,2,2,0,0,3,0,0,-4,18.4
PHI,PHI @ BOS,12/22/2006,W,10,2,1,1,100,0,0,-,0,2,0.0,0,1,1,0,0,1,1,1,3,5.2
PHI,PHI @ SAS,12/16/2006,L,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4,0.0
PHI,PHI @ DAL,12/15/2006,L,7,2,1,3,33.3,0,0,-,0,0,-,2,0,2,1,0,1,0,0,2,8.9
PHI,PHI vs. BOS,12/13/2006,L,9,2,1,2,50.0,0,0,-,0,0,-,0,2,2,0,0,1,0,1,-13,7.4
PHI,PHI vs. POR,12/11/2006,L,15,6,3,4,75.0,0,0,-,0,0,-,2,3,5,0,0,0,1,1,-14,11.0
PHI,PHI @ ORL,12/09/2006,L,15,2,1,1,100,0,0,-,0,4,0.0,0,2,2,0,0,2,0,1,-4,10.4
PHI,PHI vs. WAS,12/08/2006,L,20,10,4,4,100,0,0,-,2,2,100,1,2,3,0,0,1,1,1,8,15.6
PHI,PHI @ CHI,12/06/2006,L,16,4,2,4,50.0,0,0,-,0,2,0.0,3,3,6,0,0,2,0,0,0,17.2
PHI,PHI vs. MIN,12/03/2006,L,18,2,1,5,20.0,0,0,-,0,0,-,3,1,4,0,0,0,0,1,-8,6.8
PHI,PHI @ NJN,12/02/2006,L,15,4,1,2,50.0,0,0,-,2,2,100,1,4,5,0,0,2,0,1,5,16.0
PHI,PHI @ MIA,11/27/2006,L,18,3,1,1,100,0,0,-,1,1,100,0,3,3,0,0,1,2,4,-8,7.6
PHI,PHI @ PHX,11/17/2006,L,15,2,1,2,50.0,0,0,-,0,0,-,1,3,4,0,0,1,1,2,-14,8.8
PHI,PHI @ SEA,11/15/2006,W,16,9,3,4,75.0,0,0,-,3,6,50.0,0,1,1,0,0,0,1,5,-1,9.2
PHI,PHI vs. DEN,11/10/2006,L,19,3,1,1,100,0,0,-,1,2,50.0,0,3,3,1,0,1,0,2,-1,11.1
PHI,PHI @ TOR,11/08/2006,L,20,8,4,4,100,0,0,-,0,0,-,2,0,2,0,1,3,1,1,-2,21.4
PHI,PHI @ IND,11/07/2006,L,23,7,3,4,75.0,0,0,-,1,3,33.3,1,2,3,1,0,5,1,1,-11,26.1
PHI,PHI vs. MIA,11/05/2006,W,21,6,2,2,100,0,0,-,2,4,50.0,2,4,6,0,0,3,0,3,12,22.2
PHI,PHI @ ORL,11/03/2006,W,13,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,1,0,2,-5,4.2
PHI,PHI vs. ATL,11/01/2006,W,18,6,3,4,75.0,0,0,-,0,0,-,1,5,6,0,0,1,1,3,2,15.2
