PHI,PHI vs. MIA,04/15/2015,L,31,19,8,15,53.3,3,7,42.9,0,0,-,0,1,1,4,0,0,0,3,0,26.2
PHI,PHI vs. MIL,04/13/2015,L,36,19,7,18,38.9,3,10,30.0,2,2,100,3,1,4,0,0,0,2,5,-17,21.8
PHI,PHI @ CHI,04/11/2015,L,33,15,4,13,30.8,4,7,57.1,3,3,100,0,2,2,2,0,0,0,1,2,20.4
PHI,PHI vs. WAS,04/08/2015,L,17,4,2,7,28.6,0,3,0.0,0,0,-,2,0,2,0,0,0,0,2,-9,6.4
PHI,PHI @ NYK,04/05/2015,L,26,17,6,11,54.5,5,6,83.3,0,0,-,1,0,1,2,1,0,0,2,-10,24.2
PHI,PHI @ CHA,04/04/2015,L,24,14,3,8,37.5,3,5,60.0,5,5,100,0,2,2,0,0,0,0,2,-4,16.4
PHI,PHI @ WAS,04/01/2015,L,27,16,5,10,50.0,4,8,50.0,2,2,100,2,0,2,1,0,0,1,1,4,18.9
PHI,PHI vs. LAL,03/30/2015,L,18,1,0,4,0.0,0,1,0.0,1,2,50.0,1,2,3,5,1,0,0,4,11,15.1
PHI,PHI @ CLE,03/29/2015,L,24,7,3,5,60.0,1,2,50.0,0,0,-,0,3,3,0,2,0,0,2,0,16.6
PHI,PHI vs. LAC,03/27/2015,L,21,10,4,7,57.1,0,2,0.0,2,2,100,0,0,0,3,1,0,0,2,-15,17.5
PHI,PHI @ DEN,03/25/2015,W,24,8,3,9,33.3,2,4,50.0,0,0,-,0,1,1,1,1,0,4,3,8,9.7
PHI,PHI @ SAC,03/24/2015,L,27,11,5,11,45.5,1,5,20.0,0,1,0.0,1,1,2,1,0,1,2,1,-3,15.9
PHI,PHI @ LAL,03/22/2015,L,16,10,4,7,57.1,2,2,100,0,0,-,2,1,3,1,0,0,1,0,-6,14.1
PHI,PHI vs. NYK,03/20/2015,W,22,6,2,9,22.2,0,2,0.0,2,2,100,2,1,3,0,1,1,0,3,4,15.6
PHI,PHI vs. DET,03/18/2015,W,24,8,3,5,60.0,2,3,66.7,0,0,-,0,1,1,1,2,2,1,0,13,21.7
PHI,PHI @ BOS,03/16/2015,L,31,13,5,9,55.6,2,5,40.0,1,2,50.0,0,2,2,2,2,0,2,0,-7,22.4
PHI,PHI vs. BKN,03/14/2015,L,28,12,5,12,41.7,2,6,33.3,0,0,-,0,4,4,1,1,1,0,1,-3,24.3
PHI,PHI vs. SAC,03/13/2015,W,22,10,4,9,44.4,2,5,40.0,0,1,0.0,1,1,2,2,2,1,3,2,-1,21.4
PHI,PHI vs. CHI,03/11/2015,L,25,7,3,8,37.5,1,3,33.3,0,0,-,0,0,0,0,2,1,1,0,-3,15.0
PHI,PHI vs. ATL,03/07/2015,W,30,19,7,10,70.0,5,7,71.4,0,0,-,2,7,9,4,0,0,2,0,16,33.8
PHI,PHI vs. UTA,03/06/2015,L,11,3,1,2,50.0,1,1,100,0,0,-,1,1,2,1,1,1,1,1,5,11.9
PHI,PHI @ OKC,03/04/2015,L,19,3,1,6,16.7,1,4,25.0,0,0,-,1,1,2,0,0,0,2,2,-15,3.4
PHI,PHI vs. TOR,03/02/2015,L,24,7,1,3,33.3,1,2,50.0,4,5,80.0,1,1,2,0,0,1,3,2,-5,9.4
PHI,PHI @ IND,03/01/2015,L,23,4,2,5,40.0,0,2,0.0,0,0,-,0,0,0,1,1,0,2,0,-14,6.5
PHI,PHI vs. WAS,02/27/2015,W,22,5,2,5,40.0,1,2,50.0,0,0,-,0,2,2,1,0,0,0,1,-8,8.9
PHI,PHI @ MIL,02/25/2015,L,19,2,1,6,16.7,0,0,-,0,0,-,2,1,3,1,1,0,0,0,-6,10.1
PHI,PHI @ MIA,02/23/2015,L,28,22,7,10,70.0,6,9,66.7,2,2,100,0,1,1,1,1,0,2,1,-7,25.7
PHI,PHI @ ORL,02/22/2015,L,26,12,5,9,55.6,2,4,50.0,0,0,-,1,2,3,2,1,1,2,1,5,22.6
PHI,PHI vs. IND,02/20/2015,L,20,5,2,6,33.3,1,3,33.3,0,0,-,0,1,1,0,0,0,0,0,-6,6.2
PHI,PHI vs. GSW,02/09/2015,L,28,0,0,9,0.0,0,4,0.0,0,0,-,0,6,6,2,0,0,4,6,-1,6.2
PHI,PHI vs. CHA,02/07/2015,W,34,18,6,9,66.7,3,6,50.0,3,4,75.0,0,4,4,1,0,0,0,3,0,24.3
PHI,PHI @ BOS,02/06/2015,L,38,16,6,11,54.5,4,5,80.0,0,0,-,2,6,8,2,1,0,1,2,-5,30.6
PHI,PHI vs. DEN,02/03/2015,W,31,23,8,12,66.7,4,6,66.7,3,3,100,0,3,3,3,1,2,1,3,9,39.1
PHI,PHI @ CLE,02/02/2015,L,19,10,3,7,42.9,2,4,50.0,2,2,100,4,3,7,0,2,0,1,3,-9,23.4
PHI,PHI @ ATL,01/31/2015,L,27,12,4,9,44.4,4,6,66.7,0,0,-,1,2,3,1,1,0,0,2,2,20.1
PHI,PHI vs. MIN,01/30/2015,W,15,7,3,7,42.9,1,3,33.3,0,0,-,0,0,0,0,0,0,0,2,7,7.0
PHI,PHI vs. DET,01/28/2015,W,20,2,1,9,11.1,0,6,0.0,0,0,-,1,0,1,1,0,1,0,2,-4,7.7
PHI,PHI @ NOP,01/26/2015,L,15,2,1,4,25.0,0,1,0.0,0,0,-,0,1,1,0,0,0,1,1,-21,2.2
PHI,PHI @ MEM,01/24/2015,L,20,5,2,8,25.0,1,2,50.0,0,0,-,3,1,4,1,0,0,0,2,1,11.3
PHI,PHI vs. TOR,01/23/2015,L,13,3,1,3,33.3,1,3,33.3,0,0,-,0,2,2,0,0,1,0,1,-11,8.4
PHI,PHI vs. NYK,01/21/2015,L,15,8,2,4,50.0,2,4,50.0,2,3,66.7,1,1,2,1,0,0,1,3,6,10.9
PHI,PHI @ WAS,01/19/2015,L,22,9,3,9,33.3,1,5,20.0,2,4,50.0,0,4,4,1,1,1,0,1,-27,21.3
PHI,PHI @ DET,01/17/2015,L,19,7,3,7,42.9,1,4,25.0,0,0,-,0,3,3,0,1,1,1,3,-8,15.6
PHI,PHI vs. NOP,01/16/2015,W,21,8,2,5,40.0,1,3,33.3,3,5,60.0,3,3,6,2,0,1,0,1,-6,21.2
PHI,PHI @ TOR,01/14/2015,L,24,9,2,10,20.0,1,5,20.0,4,7,57.1,1,1,2,0,2,0,1,3,-4,16.4
PHI,PHI vs. ATL,01/13/2015,L,17,7,3,4,75.0,1,1,100,0,0,-,0,1,1,2,0,0,1,1,-2,10.2
PHI,PHI vs. CHA,12/19/2014,L,23,2,1,7,14.3,0,4,0.0,0,0,-,0,1,1,2,0,2,0,0,-17,12.2
PHI,PHI vs. BOS,12/15/2014,L,21,2,1,3,33.3,0,1,0.0,0,0,-,1,3,4,1,1,0,0,3,-6,11.3
PHI,PHI vs. MEM,12/13/2014,L,41,21,7,8,87.5,5,5,100,2,2,100,2,2,4,0,3,0,1,3,-2,33.8
PHI,PHI @ BKN,12/12/2014,L,28,2,1,6,16.7,0,4,0.0,0,0,-,0,2,2,0,0,1,0,2,-13,7.4
PHI,PHI @ ATL,12/10/2014,L,36,8,3,7,42.9,1,3,33.3,1,1,100,1,4,5,4,0,0,0,0,-13,20.0
PHI,PHI @ DET,12/06/2014,W,26,13,5,9,55.6,3,6,50.0,0,2,0.0,0,2,2,1,0,0,1,2,10,15.9
PHI,PHI vs. OKC,12/05/2014,L,27,5,1,7,14.3,1,6,16.7,2,2,100,2,3,5,1,3,0,0,3,2,21.5
PHI,PHI @ MIN,12/03/2014,W,30,3,1,6,16.7,0,4,0.0,1,2,50.0,0,3,3,1,2,0,2,3,-11,12.1
