HOU,HOU vs. SEA,04/20/2005,W,9,2,1,4,25.0,0,0,-,0,0,-,0,0,0,1,0,0,1,0,-10,2.5
HOU,HOU vs. LAC,04/18/2005,W,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2,0.0
HOU,HOU vs. DEN,04/16/2005,W,3,0,0,2,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,3,0.0
HOU,HOU vs. DAL,03/06/2005,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,0,1,-1,1.5
HOU,HOU @ CHI,03/01/2005,W,13,4,1,5,20.0,0,0,-,2,2,100,1,1,2,3,1,0,1,1,2,12.9
HOU,HOU vs. UTA,02/27/2005,L,9,2,1,4,25.0,0,0,-,0,0,-,0,2,2,0,0,0,0,0,-2,4.4
NYK,NYK @ DET,02/22/2005,L,3,0,0,2,0.0,0,2,0.0,0,0,-,1,1,2,0,0,0,0,1,6,2.4
NYK,NYK vs. MIL,02/16/2005,W,5,2,1,1,100,0,0,-,0,0,-,0,0,0,1,0,0,1,1,-3,2.5
NYK,NYK @ PHI,02/14/2005,L,4,2,1,1,100,0,0,-,0,0,-,1,0,1,0,1,0,0,1,0,6.2
NYK,NYK vs. CHA,02/13/2005,W,9,2,1,3,33.3,0,0,-,0,0,-,0,2,2,0,0,0,0,2,0,4.4
NYK,NYK @ DEN,02/01/2005,L,5,7,2,5,40.0,0,0,-,3,3,100,0,2,2,1,0,0,1,0,1,9.9
NYK,NYK @ DET,01/29/2005,L,6,0,0,2,0.0,0,0,-,0,0,-,0,1,1,2,1,0,0,0,-10,7.2
NYK,NYK @ CHI,01/15/2005,L,21,3,1,5,20.0,0,0,-,1,2,50.0,1,2,3,1,1,0,0,1,4,11.1
NYK,NYK vs. NOH,01/11/2005,L,12,8,4,6,66.7,0,0,-,0,0,-,0,2,2,1,0,0,0,0,7,11.9
NYK,NYK vs. POR,01/09/2005,W,18,10,2,6,33.3,0,1,0.0,6,6,100,0,1,1,3,1,0,2,2,-6,16.7
NYK,NYK @ CLE,01/08/2005,L,11,2,0,2,0.0,0,0,-,2,2,100,0,2,2,2,0,0,1,0,-9,6.4
NYK,NYK @ MIA,01/05/2005,L,7,0,0,1,0.0,0,0,-,0,0,-,0,2,2,0,0,1,0,1,-7,5.4
NYK,NYK vs. SAC,01/04/2005,L,8,2,1,3,33.3,0,0,-,0,0,-,0,0,0,0,0,0,0,3,-3,2.0
NYK,NYK vs. NJN,01/01/2005,L,7,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,1,2,0,0,0,-9,7.5
NYK,NYK vs. MIN,12/29/2004,W,12,6,3,3,100,0,0,-,0,0,-,0,1,1,2,1,0,1,2,2,12.2
NYK,NYK @ ORL,12/27/2004,W,9,6,3,7,42.9,0,2,0.0,0,0,-,0,1,1,1,0,0,2,1,-3,6.7
NYK,NYK vs. CHA,12/26/2004,W,16,2,1,4,25.0,0,0,-,0,0,-,1,5,6,1,1,0,2,1,-2,11.7
NYK,NYK @ BOS,12/22/2004,L,6,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,2,0,1,1,-3,7.0
NYK,NYK vs. DAL,12/21/2004,L,13,7,2,5,40.0,0,0,-,3,3,100,1,2,3,1,0,0,2,4,7,10.1
NYK,NYK @ PHI,12/17/2004,W,14,0,0,0,-,0,0,-,0,0,-,1,2,3,1,0,0,1,4,18,4.1
NYK,NYK vs. DET,12/15/2004,L,8,2,1,4,25.0,0,1,0.0,0,0,-,1,0,1,0,0,0,2,0,-7,1.2
NYK,NYK @ NJN,12/14/2004,W,20,4,1,3,33.3,0,1,0.0,2,2,100,1,3,4,5,2,0,2,2,11,20.3
NYK,NYK vs. DEN,12/12/2004,W,10,0,0,3,0.0,0,0,-,0,0,-,0,1,1,0,0,0,0,2,-1,1.2
NYK,NYK @ WAS,12/10/2004,L,11,4,2,3,66.7,0,0,-,0,0,-,0,0,0,1,2,0,2,1,6,9.5
NYK,NYK @ NOH,12/08/2004,W,24,3,1,4,25.0,0,0,-,1,2,50.0,0,1,1,2,0,0,1,2,-7,6.2
NYK,NYK @ MEM,12/07/2004,L,18,2,1,3,33.3,0,2,0.0,0,0,-,0,1,1,3,0,0,1,4,-2,6.7
NYK,NYK @ DAL,11/19/2004,L,5,0,0,2,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,1,0,-2,0.5
NYK,NYK @ HOU,11/18/2004,W,5,0,0,0,-,0,0,-,0,0,-,0,0,0,1,0,0,1,2,1,0.5
NYK,NYK @ SAS,11/16/2004,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,1,0,0,0,0,3.0
NYK,NYK @ IND,11/13/2004,L,6,0,0,3,0.0,0,0,-,0,0,-,1,1,2,1,1,0,0,0,1,6.9
NYK,NYK vs. LAC,11/12/2004,W,5,2,1,3,33.3,0,0,-,0,0,-,0,0,0,0,1,0,0,2,-4,5.0
NYK,NYK vs. BOS,11/06/2004,L,16,4,2,4,50.0,0,0,-,0,2,0.0,0,0,0,1,0,1,0,1,-5,8.5
NYK,NYK @ MIN,11/03/2004,L,6,0,0,1,0.0,0,0,-,0,0,-,0,0,0,1,0,0,1,1,-5,0.5
